"time","down.sawtooth","up.sawtooth"
17.738,0.5620000020106097,0.3620000001803787
17.74,0.5600000020106108,0.3600000001803798
17.742,0.5580000020106084,0.3580000001803774
17.744,0.5560000020106095,0.3560000001803785
17.746,0.5540000020106106,0.3540000001803796
17.748,0.5520000020106082,0.3520000001803771
17.75,0.5500000020106093,0.3500000001803782
17.75000000187508,0.5500000001355261,0.349999998305295
17.75000000187508,1,0.349999998305295
17.752,0.9980000018750831,0.3480000001803781
17.754,0.9960000018750814,0.3460000001803765
17.756,0.9940000018750842,0.3440000001803792
17.758,0.9920000018750853,0.3420000001803803
17.76,0.9900000018750829,0.3400000001803779
17.76,0.9900000018750829,0.3400000001803779
17.762,0.9880000018750837,0.3380000001803788
17.764,0.9860000018750851,0.3360000001803802
17.766,0.9840000018750867,0.3340000001803818
17.768,0.9820000018750843,0.3320000001803794
17.77,0.9800000018750854,0.3300000001803805
17.772,0.9780000018750876,0.3280000001803827
17.774,0.9760000018750852,0.3260000001803802
17.776,0.9740000018750863,0.3240000001803813
17.778,0.9720000018750874,0.3220000001803824
17.78,0.9700000018750849,0.32000000018038
17.782,0.9680000018750861,0.3180000001803811
17.784,0.9660000018750857,0.3160000001803808
17.786,0.9640000018750833,0.3140000001803783
17.788,0.9620000018750844,0.3120000001803794
17.79,0.9600000018750855,0.3100000001803805
17.792,0.9580000018750831,0.3080000001803781
17.794,0.9560000018750842,0.3060000001803792
17.796,0.9540000018750853,0.3040000001803803
17.798,0.9520000018750864,0.3020000001803814
17.8,0.9500000018750839,0.300000000180379
17.802,0.948000001875085,0.2980000001803801
17.804,0.9460000018750861,0.2960000001803812
17.806,0.9440000018750844,0.2940000001803794
17.808,0.9420000018750855,0.2920000001803805
17.81,0.9400000018750866,0.2900000001803816
17.812,0.9380000018750841,0.2880000001803792
17.814,0.9360000018750853,0.2860000001803803
17.816,0.9340000018750864,0.2840000001803814
17.818,0.9320000018750839,0.282000000180379
17.82,0.930000001875085,0.2800000001803801
17.822,0.9280000018750861,0.2780000001803812
17.824,0.9260000018750837,0.2760000001803787
17.826,0.9240000018750848,0.2740000001803798
17.828,0.9220000018750859,0.272000000180381
17.83,0.920000001875087,0.2700000001803821
17.832,0.9180000018750846,0.2680000001803796
17.834,0.9160000018750857,0.2660000001803807
17.836,0.9140000018750868,0.2640000001803818
17.838,0.9120000018750843,0.2620000001803794
17.84,0.9100000018750855,0.2600000001803805
17.842,0.9080000018750866,0.2580000001803816
17.844,0.9060000018750841,0.2560000001803792
17.846,0.9040000018750852,0.2540000001803803
17.848,0.9020000018750863,0.2520000001803814
17.85,0.9000000018750852,0.2500000001803803
17.852,0.8980000018750863,0.2480000001803814
17.854,0.8960000018750874,0.2460000001803825
17.856,0.894000001875085,0.2440000001803801
17.858,0.8920000018750861,0.2420000001803812
17.86,0.8900000018750872,0.2400000001803823
17.862,0.8880000018750883,0.2380000001803834
17.864,0.8860000018750859,0.236000000180381
17.866,0.884000001875087,0.2340000001803821
17.868,0.8820000018750881,0.2320000001803832
17.87,0.8800000018750856,0.2300000001803807
17.872,0.8780000018750868,0.2280000001803819
17.874,0.8760000018750879,0.226000000180383
17.876,0.8740000018750854,0.2240000001803805
17.878,0.8720000018750865,0.2220000001803816
17.88,0.8700000018750876,0.2200000001803827
17.882,0.8680000018750852,0.2180000001803803
17.884,0.8660000018750863,0.2160000001803814
17.886,0.8640000018750874,0.2140000001803825
17.888,0.862000001875085,0.2120000001803801
17.89,0.8600000018750861,0.2100000001803812
17.892,0.8580000018750872,0.2080000001803823
17.894,0.8560000018750883,0.2060000001803834
17.896,0.8540000018750858,0.2040000001803809
17.898,0.852000001875087,0.2020000001803821
17.9,0.8500000018750881,0.2000000001803832
17.902,0.8480000018750856,0.1980000001803807
17.904,0.8460000018750867,0.1960000001803818
17.906,0.8440000018750878,0.1940000001803829
17.908,0.8420000018750854,0.1920000001803805
17.91,0.8400000018750865,0.1900000001803816
17.912,0.8380000018750876,0.1880000001803827
17.914,0.8360000018750852,0.1860000001803803
17.916,0.8340000018750863,0.1840000001803814
17.918,0.8320000018750874,0.1820000001803825
17.92,0.8300000018750849,0.18000000018038
17.922,0.828000001875086,0.1780000001803811
17.924,0.8260000018750872,0.1760000001803823
17.926,0.8240000018750883,0.1740000001803834
17.928,0.8220000018750858,0.1720000001803809
17.93,0.8200000018750869,0.170000000180382
17.932,0.818000001875088,0.1680000001803831
17.934,0.8160000018750856,0.1660000001803807
17.936,0.8140000018750867,0.1640000001803818
17.938,0.8120000018750878,0.1620000001803829
17.94,0.8100000018750846,0.1600000001803797
17.942,0.8080000018750857,0.1580000001803808
17.944,0.8060000018750868,0.1560000001803819
17.946,0.8040000018750844,0.1540000001803795
17.948,0.8020000018750855,0.1520000001803806
17.95,0.8000000018750866,0.1500000001803817
17.95000000014015,0.8000000017349356,0.1500000000402307
17.95000000014015,0.8000000017349356,0.1500000000402307
17.952,0.7980000018750835,0.1480000001803786
17.954,0.7960000018750851,0.1460000001803803
17.956,0.7940000018750872,0.1440000001803824
17.958,0.7920000018750883,0.1420000001803835
17.96,0.7900000018750859,0.1400000001803811
17.962,0.7880000018750856,0.1380000001803807
17.964,0.7860000018750867,0.1360000001803819
17.966,0.7840000018750842,0.1340000001803794
17.968,0.7820000018750853,0.1320000001803805
17.97,0.7800000018750864,0.1300000001803816
17.972,0.778000001875084,0.1280000001803792
17.974,0.7760000018750858,0.126000000180381
17.976,0.7740000018750869,0.1240000001803821
17.978,0.7720000018750844,0.1220000001803796
17.98,0.7700000018750855,0.1200000001803807
17.982,0.7680000018750867,0.1180000001803818
17.984,0.7660000018750842,0.1160000001803794
17.986,0.7640000018750853,0.1140000001803805
17.988,0.7620000018750864,0.1120000001803816
17.99,0.7600000018750875,0.1100000001803827
17.992,0.7580000018750851,0.1080000001803803
17.994,0.7560000018750862,0.1060000001803814
17.996,0.7540000018750886,0.1040000001803838
17.998,0.7520000018750862,0.1020000001803814
18,0.7500000018750873,0.1000000001803825
18,0.7500000018750873,0.1000000001803825
18.002,0.7480000018750877,0.09800000018038296
18.004,0.7460000018750862,0.09600000018038135
18.006,0.744000001875089,0.09400000018038412
18.008,0.7420000018750901,0.09200000018038523
18.01,0.7400000018750876,0.09000000018038279
18.012,0.7380000018750885,0.08800000018038368
18.014,0.7360000018750896,0.08600000018038478
18.016,0.7340000018750907,0.08400000018038589
18.018,0.7320000018750883,0.08200000018038345
18.02,0.7300000018750894,0.08000000018038456
18.022,0.7280000018750901,0.07800000018038522
18.024,0.7260000018750876,0.07600000018038278
18.026,0.7240000018750887,0.07400000018038388
18.028,0.7220000018750898,0.07200000018038499
18.03,0.7200000018750874,0.07000000018038255
18.032,0.7180000018750885,0.06800000018038366
18.034,0.7160000018750896,0.06600000018038477
18.036,0.7140000018750872,0.06400000018038232
18.038,0.7120000018750883,0.06200000018038344
18.04,0.7100000018750894,0.06000000018038455
18.04,0.7100000018750894,0.06000000018038455
18.042,0.7080000018750867,0.05800000018038187
18.044,0.7060000018750862,0.05600000018038135
18.046,0.7040000018750876,0.05400000018038276
18.048,0.7020000018750887,0.05200000018038387
18.05,0.7000000018750863,0.05000000018038142
18.052,0.6980000018750879,0.04800000018038313
18.054,0.696000001875089,0.04600000018038424
18.056,0.6940000018750866,0.0440000001803818
18.058,0.6920000018750877,0.04200000018038291
18.06,0.6900000018750888,0.04000000018038401
18.062,0.6880000018750876,0.03800000018038277
18.064,0.6860000018750887,0.03600000018038388
18.066,0.6840000018750898,0.03400000018038499
18.068,0.6820000018750874,0.03200000018038254
18.07,0.6800000018750885,0.03000000018038365
18.072,0.6780000018750896,0.02800000018038476
18.074,0.6760000018750871,0.02600000018038232
18.076,0.6740000018750882,0.02400000018038343
18.078,0.6720000018750893,0.02200000018038454
18.08,0.6700000018750905,0.02000000018038564
18.082,0.668000001875088,0.0180000001803832
18.084,0.666000001875088,0.01600000018038316
18.086,0.6640000018750891,0.01400000018038427
18.088,0.6620000018750867,0.01200000018038183
18.09,0.6600000018750878,0.01000000018038294
18.092,0.6580000018750889,0.008000000180384045
18.094,0.6560000018750864,0.0060000001803816
18.096,0.6540000018750876,0.004000000180382712
18.098,0.6520000018750887,0.002000000180383814
18.1,0.6500000018750862,1.803813765022255e-10
18.102,0.6480000018750873,-0.001999999819617522
18.104,0.6460000018750884,-0.00399999981961641
18.106,0.644000001875086,-0.005999999819618854
18.108,0.6420000018750871,-0.007999999819617746
18.11,0.6400000018750882,-0.009999999819616637
18.112,0.6380000018750893,-0.01199999981961553
18.114,0.6360000018750869,-0.01399999981961797
18.116,0.634000001875088,-0.01599999981961686
18.118,0.6320000018750891,-0.01799999981961576
18.12,0.6300000018750866,-0.0199999998196182
18.122,0.6280000018750878,-0.02199999981961709
18.124,0.6260000018750889,-0.02399999981961598
18.126,0.6240000018750876,-0.02599999981961716
18.128,0.6220000018750887,-0.02799999981961605
18.13,0.6200000018750899,-0.02999999981961494
18.132,0.6180000018750874,-0.03199999981961739
18.134,0.6160000018750885,-0.03399999981961628
18.136,0.6140000018750896,-0.03599999981961517
18.138,0.6120000018750872,-0.03799999981961762
18.14,0.6100000018750883,-0.03999999981961651
18.142,0.6080000018750894,-0.0419999998196154
18.144,0.6060000018750905,-0.04399999981961429
18.146,0.6040000018750881,-0.04599999981961674
18.148,0.6020000018750892,-0.04799999981961563
18.15,0.6000000018750903,-0.04999999981961452
