"time","countIn","countOut","countOuts"
17.19009440677535,53,45,43
17.19009440677535,53,46,44
17.2,53,46,44
17.20000000000011,53,46,44
17.20000000000011,54,46,44
17.21,54,46,44
17.22,54,46,44
17.23,54,46,44
17.24,54,46,44
17.24009440677534,54,46,44
17.24009440677534,54,47,45
17.25,54,47,45
17.25000000000011,54,47,45
17.25000000000011,55,47,45
17.26,55,47,45
17.27,55,47,45
17.28,55,47,45
17.29,55,47,45
17.29009440677535,55,47,45
17.29009440677535,55,48,46
17.3,55,48,46
17.30000000000011,55,48,46
17.30000000000011,56,48,46
17.31,56,48,46
17.32,56,48,46
17.33,56,48,46
17.34,56,48,46
17.34009440677535,56,48,46
17.34009440677535,56,49,47
17.35,56,49,47
17.35000000000011,56,49,47
17.35000000000011,57,49,47
17.36,57,49,47
17.37,57,49,47
17.38,57,49,47
17.38656836166108,57,49,47
17.38656836166108,57,49,47
17.39,57,49,47
17.39009440677508,57,49,47
17.39009440677508,57,50,48
17.4,57,50,48
17.40000000000011,57,50,48
17.40000000000011,58,50,48
17.41,58,50,48
17.42,58,50,48
17.43,58,50,48
17.44,58,50,48
17.44009440677534,58,50,48
17.44009440677534,58,51,49
17.45,58,51,49
17.45000000000011,58,51,49
17.45000000000011,59,51,49
17.46,59,51,49
17.47,59,51,49
17.48,59,51,49
17.49,59,51,49
17.49009440677534,59,51,49
17.49009440677534,59,52,50
17.5,59,52,50
17.50000000000011,59,52,50
17.50000000000011,60,52,50
17.51,60,52,50
17.52,60,52,50
17.53,60,52,50
17.54,60,52,50
17.54009440677535,60,52,50
17.54009440677535,60,53,51
17.55,60,53,51
17.55000000000011,60,53,51
17.55000000000011,61,53,51
17.56,61,53,51
17.57,61,53,51
17.58,61,53,51
17.59,61,53,51
17.59009440677534,61,53,51
17.59009440677534,61,54,52
17.6,61,54,52
17.60000000000012,61,54,52
17.60000000000012,62,54,52
17.61,62,54,52
17.62,62,54,52
17.63,62,54,52
17.64,62,54,52
17.64009440677535,62,54,52
17.64009440677535,62,55,53
17.65,62,55,53
17.65000000000012,62,55,53
17.65000000000012,63,55,53
17.66,63,55,53
17.67,63,55,53
17.68,63,55,53
17.69,63,55,53
17.69009440677534,63,55,53
17.69009440677534,63,56,54
17.7,63,56,54
17.70000000000012,63,56,54
17.70000000000012,64,56,54
17.71,64,56,54
17.72,64,56,54
17.73,64,56,54
17.74,64,56,54
17.74009440677534,64,56,54
17.74009440677534,64,57,55
17.75,64,57,55
17.75000000000012,64,57,55
17.75000000000012,65,57,55
17.76,65,57,55
17.77,65,57,55
17.78,65,57,55
17.79,65,57,55
17.79009440677535,65,57,55
17.79009440677535,65,58,56
17.8,65,58,56
17.80000000000012,65,58,56
17.80000000000012,66,58,56
17.81,66,58,56
17.82,66,58,56
17.83,66,58,56
17.84,66,58,56
17.84009440677534,66,58,56
17.84009440677534,66,59,57
17.85,66,59,57
17.85000000000012,66,59,57
17.85000000000012,67,59,57
17.86,67,59,57
17.87,67,59,57
17.88,67,59,57
17.89,67,59,57
17.89009440677534,67,59,57
17.89009440677534,67,60,58
17.9,67,60,58
17.90000000000012,67,60,58
17.90000000000012,68,60,58
17.91,68,60,58
17.92,68,60,58
17.93,68,60,58
17.94,68,60,58
17.94009440677534,68,60,58
17.94009440677534,68,61,59
17.95,68,61,59
17.95000000000012,68,61,59
17.95000000000012,69,61,59
17.96,69,61,59
17.97,69,61,59
17.98,69,61,59
17.99,69,61,59
17.99009440677534,69,61,59
17.99009440677534,69,62,60
18,69,62,60
18,69,62,60
18.00000000000012,69,62,60
18.00000000000012,70,62,60
18.01,70,62,60
18.02,70,62,60
18.03,70,62,60
18.04,70,62,60
18.04009440677534,70,62,60
18.04009440677534,70,63,61
18.05,70,63,61
18.05000000000012,70,63,61
18.05000000000012,71,63,61
18.06,71,63,61
18.07,71,63,61
18.08,71,63,61
18.09,71,63,61
18.09009440677534,71,63,61
18.09009440677534,71,64,62
18.1,71,64,62
18.10000000000012,71,64,62
18.10000000000012,72,64,62
18.11,72,64,62
18.12,72,64,62
18.13,72,64,62
18.14,72,64,62
18.14009440677534,72,64,62
18.14009440677534,72,65,63
18.15,72,65,63
18.15000000000012,72,65,63
18.15000000000012,73,65,63
18.16,73,65,63
18.17,73,65,63
18.18,73,65,63
18.18034268510259,73,65,63
18.18034268510259,73,65,63
18.19,73,65,63
18.19009440677537,73,65,63
18.19009440677537,73,66,64
18.2,73,66,64
18.20000000000012,73,66,64
18.20000000000012,74,66,64
18.21,74,66,64
18.22,74,66,64
18.23,74,66,64
18.24,74,66,64
18.24009440677534,74,66,64
18.24009440677534,74,67,65
18.25,74,67,65
18.25000000000012,74,67,65
18.25000000000012,75,67,65
18.26,75,67,65
18.27,75,67,65
18.28,75,67,65
18.29,75,67,65
18.29009440677534,75,67,65
18.29009440677534,75,68,66
18.3,75,68,66
18.30000000000013,75,68,66
18.30000000000013,76,68,66
18.31,76,68,66
18.32,76,68,66
18.33,76,68,66
18.34,76,68,66
18.34009440677534,76,68,66
18.34009440677534,76,69,67
18.35,76,69,67
18.35000000000013,76,69,67
18.35000000000013,77,69,67
18.36,77,69,67
18.37,77,69,67
18.38,77,69,67
18.39,77,69,67
18.39009440677534,77,69,67
18.39009440677534,77,70,68
18.4,77,70,68
18.40000000000013,77,70,68
18.40000000000013,78,70,68
18.41,78,70,68
18.42,78,70,68
18.43,78,70,68
18.44,78,70,68
18.44009440677534,78,70,68
18.44009440677534,78,71,69
18.45,78,71,69
18.45000000000013,78,71,69
18.45000000000013,79,71,69
18.46,79,71,69
18.47,79,71,69
18.48,79,71,69
18.49,79,71,69
18.49009440677534,79,71,69
18.49009440677534,79,72,70
18.5,79,72,70
18.50000000000013,79,72,70
18.50000000000013,80,72,70
18.51,80,72,70
18.52,80,72,70
18.53,80,72,70
18.54,80,72,70
18.54009440677534,80,72,70
18.54009440677534,80,73,71
18.55,80,73,71
18.55000000000013,80,73,71
18.55000000000013,81,73,71
18.56,81,73,71
18.57,81,73,71
18.58,81,73,71
18.59,81,73,71
18.59009440677534,81,73,71
18.59009440677534,81,74,72
18.6,81,74,72
18.60000000000013,81,74,72
18.60000000000013,82,74,72
18.61,82,74,72
18.62,82,74,72
18.63,82,74,72
18.64,82,74,72
18.64009440677534,82,74,72
18.64009440677534,82,75,73
18.65,82,75,73
18.65000000000013,82,75,73
18.65000000000013,83,75,73
18.66,83,75,73
18.67,83,75,73
18.68,83,75,73
18.69,83,75,73
18.69009440677534,83,75,73
18.69009440677534,83,76,74
18.7,83,76,74
18.70000000000013,83,76,74
18.70000000000013,84,76,74
18.71,84,76,74
18.72,84,76,74
18.73,84,76,74
18.74,84,76,74
18.74009440677533,84,76,74
18.74009440677533,84,77,75
18.75,84,77,75
18.75000000000013,84,77,75
18.75000000000013,85,77,75
18.76,85,77,75
18.77,85,77,75
18.78,85,77,75
18.79,85,77,75
18.79009440677533,85,77,75
18.79009440677533,85,78,76
18.8,85,78,76
18.80000000000013,85,78,76
18.80000000000013,86,78,76
18.81,86,78,76
18.82,86,78,76
18.83,86,78,76
18.84,86,78,76
18.84009440677533,86,78,76
18.84009440677533,86,79,77
18.85,86,79,77
18.85000000000013,86,79,77
18.85000000000013,87,79,77
18.86,87,79,77
18.87,87,79,77
18.88,87,79,77
18.89,87,79,77
18.89009440677533,87,79,77
18.89009440677533,87,80,78
18.9,87,80,78
18.90000000000013,87,80,78
18.90000000000013,88,80,78
18.91,88,80,78
18.92,88,80,78
18.93,88,80,78
18.94,88,80,78
18.94009440677533,88,80,78
18.94009440677533,88,81,79
18.94235641414851,88,81,79
18.94235641414851,88,81,79
18.95,88,81,79
18.95000000000013,88,81,79
18.95000000000013,89,81,79
18.96,89,81,79
18.97,89,81,79
18.98,89,81,79
18.99,89,81,79
18.99009440677533,89,81,79
18.99009440677533,89,82,80
19,89,82,80
19,89,82,80
19.00000000000014,89,82,80
19.00000000000014,90,82,80
19.01,90,82,80
19.02,90,82,80
19.03,90,82,80
19.04,90,82,80
19.04009440677533,90,82,80
19.04009440677533,90,83,81
19.05,90,83,81
19.05000000000014,90,83,81
19.05000000000014,91,83,81
19.06,91,83,81
19.07,91,83,81
19.08,91,83,81
19.09,91,83,81
19.09009440677533,91,83,81
19.09009440677533,91,84,82
19.1,91,84,82
19.10000000000014,91,84,82
19.10000000000014,92,84,82
19.11,92,84,82
19.12,92,84,82
19.13,92,84,82
19.14,92,84,82
19.14009440677533,92,84,82
19.14009440677533,92,85,83
19.15,92,85,83
19.15000000000014,92,85,83
19.15000000000014,93,85,83
19.16,93,85,83
19.17,93,85,83
19.18,93,85,83
19.19,93,85,83
19.19009440677533,93,85,83
19.19009440677533,93,86,84
19.2,93,86,84
19.20000000000014,93,86,84
19.20000000000014,94,86,84
19.21,94,86,84
19.22,94,86,84
19.23,94,86,84
19.24,94,86,84
19.24009440677533,94,86,84
19.24009440677533,94,87,85
19.25,94,87,85
19.25000000000014,94,87,85
19.25000000000014,95,87,85
19.26,95,87,85
19.27,95,87,85
19.28,95,87,85
19.29,95,87,85
19.29009440677533,95,87,85
19.29009440677533,95,88,86
19.3,95,88,86
19.30000000000014,95,88,86
19.30000000000014,96,88,86
19.31,96,88,86
19.32,96,88,86
19.33,96,88,86
19.34,96,88,86
19.34009440677533,96,88,86
19.34009440677533,96,89,87
19.35,96,89,87
19.35000000000014,96,89,87
19.35000000000014,97,89,87
19.36,97,89,87
19.37,97,89,87
19.38,97,89,87
19.39,97,89,87
19.39009440677533,97,89,87
19.39009440677533,97,90,88
19.4,97,90,88
19.40000000000014,97,90,88
19.40000000000014,98,90,88
19.41,98,90,88
19.42,98,90,88
19.43,98,90,88
19.44,98,90,88
19.44009440677533,98,90,88
19.44009440677533,98,91,89
19.45,98,91,89
19.45000000000014,98,91,89
19.45000000000014,99,91,89
19.46,99,91,89
19.47,99,91,89
19.48,99,91,89
19.49,99,91,89
19.49009440677533,99,91,89
19.49009440677533,99,92,90
19.5,99,92,90
19.50000000000014,99,92,90
19.50000000000014,100,92,90
19.51,100,92,90
19.52,100,92,90
19.53,100,92,90
19.54,100,92,90
19.54009440677532,100,92,90
19.54009440677532,100,93,91
19.55,100,93,91
19.55000000000014,100,93,91
19.55000000000014,101,93,91
19.56,101,93,91
19.57,101,93,91
19.58,101,93,91
19.59,101,93,91
19.59009440677533,101,93,91
19.59009440677533,101,94,92
19.6,101,94,92
19.60000000000014,101,94,92
19.60000000000014,102,94,92
19.61,102,94,92
19.62,102,94,92
19.63,102,94,92
19.64,102,94,92
19.64009440677533,102,94,92
19.64009440677533,102,95,93
19.65,102,95,93
19.65000000000014,102,95,93
19.65000000000014,103,95,93
19.66,103,95,93
19.67,103,95,93
19.68,103,95,93
19.69,103,95,93
19.69009440677533,103,95,93
19.69009440677533,103,96,94
19.7,103,96,94
19.70000000000014,103,96,94
19.70000000000014,104,96,94
19.71,104,96,94
19.72,104,96,94
19.73,104,96,94
19.74,104,96,94
19.74009440677532,104,96,94
19.74009440677532,104,97,95
19.75,104,97,95
19.75000000000015,104,97,95
19.75000000000015,105,97,95
19.76,105,97,95
19.76764026052329,105,97,95
19.76764026052329,105,97,95
19.77,105,97,95
19.78,105,97,95
19.79,105,97,95
19.79009440677502,105,97,95
19.79009440677502,105,98,96
19.8,105,98,96
19.80000000000015,105,98,96
19.80000000000015,106,98,96
19.81,106,98,96
19.82,106,98,96
19.83,106,98,96
19.84,106,98,96
19.84009440677533,106,98,96
19.84009440677533,106,99,97
19.85,106,99,97
19.85000000000015,106,99,97
19.85000000000015,107,99,97
19.86,107,99,97
19.87,107,99,97
19.88,107,99,97
19.89,107,99,97
19.89009440677532,107,99,97
19.89009440677532,107,100,98
19.9,107,100,98
19.90000000000015,107,100,98
19.90000000000015,108,100,98
19.91,108,100,98
19.92,108,100,98
19.93,108,100,98
19.94,108,100,98
19.94009440677533,108,100,98
19.94009440677533,108,101,99
19.95,108,101,99
19.95000000000015,108,101,99
19.95000000000015,109,101,99
19.96,109,101,99
19.97,109,101,99
19.98,109,101,99
19.99,109,101,99
19.99009440677532,109,101,99
19.99009440677532,109,102,100
20,109,102,100
20,109,102,100
20.00000000000015,109,102,100
20.00000000000015,110,102,100
20.01,110,102,100
20.02,110,102,100
20.03,110,102,100
20.04,110,102,100
20.04009440677532,110,102,100
20.04009440677532,110,103,101
20.05,110,103,101
20.05000000000015,110,103,101
20.05000000000015,111,103,101
20.06,111,103,101
20.07,111,103,101
20.08,111,103,101
20.09,111,103,101
20.09009440677531,111,103,101
20.09009440677531,111,104,102
20.1,111,104,102
20.10000000000015,111,104,102
20.10000000000015,112,104,102
20.11,112,104,102
20.12,112,104,102
20.13,112,104,102
20.14,112,104,102
20.14009440677532,112,104,102
20.14009440677532,112,105,103
20.15,112,105,103
20.15000000000015,112,105,103
20.15000000000015,113,105,103
20.16,113,105,103
20.17,113,105,103
20.18,113,105,103
20.19,113,105,103
20.19009440677532,113,105,103
20.19009440677532,113,106,104
20.2,113,106,104
20.20000000000015,113,106,104
20.20000000000015,114,106,104
20.21,114,106,104
20.22,114,106,104
20.23,114,106,104
20.24,114,106,104
20.24009440677532,114,106,104
20.24009440677532,114,107,105
20.25,114,107,105
20.25000000000015,114,107,105
20.25000000000015,115,107,105
20.26,115,107,105
20.27,115,107,105
20.28,115,107,105
20.29,115,107,105
20.29009440677532,115,107,105
20.29009440677532,115,108,106
20.3,115,108,106
20.30000000000015,115,108,106
20.30000000000015,116,108,106
20.31,116,108,106
20.32,116,108,106
20.33,116,108,106
20.34,116,108,106
20.34009440677531,116,108,106
20.34009440677531,116,109,107
20.35,116,109,107
20.35000000000015,116,109,107
20.35000000000015,117,109,107
20.36,117,109,107
20.37,117,109,107
20.38,117,109,107
20.39,117,109,107
20.39009440677532,117,109,107
20.39009440677532,117,110,108
20.4,117,110,108
20.40000000000015,117,110,108
20.40000000000015,118,110,108
20.41,118,110,108
20.42,118,110,108
20.43,118,110,108
20.44,118,110,108
20.44009440677532,118,110,108
20.44009440677532,118,111,109
20.45,118,111,109
20.45000000000016,118,111,109
20.45000000000016,119,111,109
20.46,119,111,109
20.47,119,111,109
20.47121135785903,119,111,109
20.47121135785903,119,111,109
20.48,119,111,109
20.49,119,111,109
20.49009440677502,119,111,109
20.49009440677502,119,112,110
20.5,119,112,110
20.50000000000016,119,112,110
20.50000000000016,120,112,110
20.51,120,112,110
20.52,120,112,110
20.53,120,112,110
20.54,120,112,110
20.54009440677532,120,112,110
20.54009440677532,120,113,111
20.55,120,113,111
20.55000000000016,120,113,111
20.55000000000016,121,113,111
20.56,121,113,111
20.57,121,113,111
20.58,121,113,111
20.59,121,113,111
20.59009440677531,121,113,111
20.59009440677531,121,114,112
20.6,121,114,112
20.60000000000016,121,114,112
20.60000000000016,122,114,112
20.61,122,114,112
20.62,122,114,112
20.63,122,114,112
20.64,122,114,112
20.64009440677532,122,114,112
20.64009440677532,122,115,113
20.65,122,115,113
20.65000000000016,122,115,113
20.65000000000016,123,115,113
20.66,123,115,113
20.67,123,115,113
20.68,123,115,113
20.69,123,115,113
20.69009440677532,123,115,113
20.69009440677532,123,116,114
20.7,123,116,114
20.70000000000016,123,116,114
20.70000000000016,124,116,114
20.71,124,116,114
20.72,124,116,114
20.73,124,116,114
20.74,124,116,114
20.74009440677531,124,116,114
20.74009440677531,124,117,115
20.75,124,117,115
20.75000000000016,124,117,115
20.75000000000016,125,117,115
20.76,125,117,115
20.77,125,117,115
20.78,125,117,115
20.79,125,117,115
20.79009440677532,125,117,115
20.79009440677532,125,118,116
20.8,125,118,116
20.80000000000016,125,118,116
20.80000000000016,126,118,116
20.81,126,118,116
20.82,126,118,116
20.83,126,118,116
20.84,126,118,116
20.84009440677531,126,118,116
20.84009440677531,126,119,117
20.85,126,119,117
20.85000000000016,126,119,117
20.85000000000016,127,119,117
20.86,127,119,117
20.87,127,119,117
20.88,127,119,117
20.89,127,119,117
20.89009440677532,127,119,117
20.89009440677532,127,120,118
20.9,127,120,118
20.90000000000016,127,120,118
20.90000000000016,128,120,118
20.91,128,120,118
20.92,128,120,118
20.93,128,120,118
20.94,128,120,118
20.94009440677531,128,120,118
20.94009440677531,128,121,119
20.95,128,121,119
20.95000000000016,128,121,119
20.95000000000016,129,121,119
20.96,129,121,119
20.97,129,121,119
20.98,129,121,119
20.99,129,121,119
20.99009440677531,129,121,119
20.99009440677531,129,122,120
21,129,122,120
21,129,122,120
21.00000000000016,129,122,120
21.00000000000016,130,122,120
21.01,130,122,120
21.02,130,122,120
21.03,130,122,120
21.04,130,122,120
21.04009440677531,130,122,120
21.04009440677531,130,123,121
21.05,130,123,121
21.05000000000016,130,123,121
21.05000000000016,131,123,121
21.06,131,123,121
21.07,131,123,121
21.08,131,123,121
21.09,131,123,121
21.09009440677531,131,123,121
21.09009440677531,131,124,122
21.1,131,124,122
21.10000000000016,131,124,122
21.10000000000016,132,124,122
21.11,132,124,122
21.12,132,124,122
21.13,132,124,122
21.14,132,124,122
21.14009440677531,132,124,122
21.14009440677531,132,125,123
21.15,132,125,123
21.15000000000017,132,125,123
21.15000000000017,133,125,123
21.16,133,125,123
21.17,133,125,123
21.18,133,125,123
21.19,133,125,123
21.19009440677531,133,125,123
21.19009440677531,133,126,124
21.19038973028498,133,126,124
21.19038973028498,133,126,124
21.2,133,126,124
21.20000000000017,133,126,124
21.20000000000017,134,126,124
21.21,134,126,124
21.22,134,126,124
21.23,134,126,124
21.24,134,126,124
21.24009440677531,134,126,124
21.24009440677531,134,127,125
21.25,134,127,125
21.25000000000017,134,127,125
21.25000000000017,135,127,125
21.26,135,127,125
21.27,135,127,125
21.28,135,127,125
21.29,135,127,125
21.29009440677531,135,127,125
21.29009440677531,135,128,126
21.3,135,128,126
21.30000000000017,135,128,126
21.30000000000017,136,128,126
21.31,136,128,126
21.32,136,128,126
21.33,136,128,126
21.34,136,128,126
21.34009440677531,136,128,126
21.34009440677531,136,129,127
21.35,136,129,127
21.35000000000017,136,129,127
21.35000000000017,137,129,127
21.36,137,129,127
21.37,137,129,127
21.38,137,129,127
21.39,137,129,127
21.3900944067753,137,129,127
21.3900944067753,137,130,128
21.4,137,130,128
21.40000000000017,137,130,128
21.40000000000017,138,130,128
21.41,138,130,128
21.42,138,130,128
21.43,138,130,128
21.44,138,130,128
21.44009440677531,138,130,128
21.44009440677531,138,131,129
21.45,138,131,129
21.45000000000017,138,131,129
21.45000000000017,139,131,129
21.46,139,131,129
21.47,139,131,129
21.48,139,131,129
21.49,139,131,129
21.49009440677531,139,131,129
21.49009440677531,139,132,130
21.5,139,132,130
21.50000000000017,139,132,130
21.50000000000017,140,132,130
21.51,140,132,130
21.52,140,132,130
21.53,140,132,130
21.54,140,132,130
21.5400944067753,140,132,130
21.5400944067753,140,133,131
21.55,140,133,131
21.55000000000017,140,133,131
21.55000000000017,141,133,131
21.56,141,133,131
21.57,141,133,131
21.58,141,133,131
21.59,141,133,131
21.5900944067753,141,133,131
21.5900944067753,141,134,132
21.6,141,134,132
21.60000000000017,141,134,132
21.60000000000017,142,134,132
21.61,142,134,132
21.62,142,134,132
21.63,142,134,132
21.64,142,134,132
21.6400944067753,142,134,132
21.6400944067753,142,135,133
21.65,142,135,133
21.65000000000017,142,135,133
21.65000000000017,143,135,133
21.66,143,135,133
21.67,143,135,133
21.68,143,135,133
21.69,143,135,133
21.6900944067753,143,135,133
21.6900944067753,143,136,134
21.7,143,136,134
21.70000000000017,143,136,134
21.70000000000017,144,136,134
21.71,144,136,134
21.72,144,136,134
21.73,144,136,134
21.74,144,136,134
21.74009440677531,144,136,134
21.74009440677531,144,137,135
21.75,144,137,135
21.75000000000017,144,137,135
21.75000000000017,145,137,135
21.76,145,137,135
21.77,145,137,135
21.78,145,137,135
21.79,145,137,135
21.7900944067753,145,137,135
21.7900944067753,145,138,136
21.8,145,138,136
21.80000000000017,145,138,136
21.80000000000017,146,138,136
21.81,146,138,136
21.82,146,138,136
21.83,146,138,136
21.84,146,138,136
21.8400944067753,146,138,136
21.8400944067753,146,139,137
21.85,146,139,137
21.85000000000018,146,139,137
21.85000000000018,147,139,137
21.86,147,139,137
21.87,147,139,137
21.88,147,139,137
21.89,147,139,137
21.8900944067753,147,139,137
21.8900944067753,147,140,138
21.9,147,140,138
21.90000000000018,147,140,138
21.90000000000018,148,140,138
21.91,148,140,138
21.92,148,140,138
21.93,148,140,138
21.94,148,140,138
21.9400944067753,148,140,138
21.9400944067753,148,141,139
21.95,148,141,139
21.95000000000018,148,141,139
21.95000000000018,149,141,139
21.96,149,141,139
21.97,149,141,139
21.98,149,141,139
21.99,149,141,139
21.9900944067753,149,141,139
21.9900944067753,149,142,140
22,149,142,140
22,149,142,140
22.00000000000018,149,142,140
22.00000000000018,150,142,140
22.00000000230016,150,142,140
22.00000000230016,150,142,140
22.00474642867501,150,142,140
22.00474642867501,150,142,140
22.01,150,142,140
22.02,150,142,140
22.03,150,142,140
22.04,150,142,140
22.040094406775,150,142,140
22.040094406775,150,143,141
22.05,150,143,141
22.05000000000018,150,143,141
22.05000000000018,150,143,141
22.06,150,143,141
22.07,150,143,141
22.08,150,143,141
22.09,150,143,141
22.0900944067753,150,143,141
22.0900944067753,150,144,142
22.1,150,144,142
22.10000000000018,150,144,142
22.10000000000018,150,144,142
22.11,150,144,142
22.12,150,144,142
22.13,150,144,142
22.14,150,144,142
22.1400944067753,150,144,142
22.1400944067753,150,145,143
22.15,150,145,143
22.15000000000018,150,145,143
22.15000000000018,150,145,143
22.16,150,145,143
22.17,150,145,143
22.18,150,145,143
22.19,150,145,143
22.1900944067753,150,145,143
22.1900944067753,150,146,144
22.2,150,146,144
22.20000000000018,150,146,144
22.20000000000018,150,146,144
22.21,150,146,144
22.22,150,146,144
22.23,150,146,144
22.24,150,146,144
22.2400944067753,150,146,144
22.2400944067753,150,147,145
22.25,150,147,145
22.25000000000018,150,147,145
22.25000000000018,150,147,145
22.26,150,147,145
22.27,150,147,145
22.28,150,147,145
22.29,150,147,145
22.2900944067753,150,147,145
22.2900944067753,150,148,146
22.3,150,148,146
22.30000000000018,150,148,146
22.30000000000018,150,148,146
22.31,150,148,146
22.32,150,148,146
22.33,150,148,146
22.34,150,148,146
22.3400944067753,150,148,146
22.3400944067753,150,149,147
22.35,150,149,147
22.35000000000018,150,149,147
22.35000000000018,150,149,147
22.36,150,149,147
22.37,150,149,147
22.38,150,149,147
22.39,150,149,147
22.3900944067753,150,149,147
22.3900944067753,150,150,148
22.4,150,150,148
22.40000000000018,150,150,148
22.40000000000018,150,150,148
22.41,150,150,148
22.42,150,150,148
22.43,150,150,148
22.44,150,150,148
22.4400944067753,150,150,148
22.4400944067753,150,151,149
22.45,150,151,149
22.45000000000018,150,151,149
22.45000000000018,150,151,149
22.46,150,151,149
22.47,150,151,149
22.48,150,151,149
22.49,150,151,149
22.4900944067753,150,151,149
22.4900944067753,150,152,150
22.5,150,152,150
22.50000000000018,150,152,150
22.50000000000018,150,152,150
22.51,150,152,150
22.52,150,152,150
22.53,150,152,150
22.54,150,152,150
22.5400944067753,150,152,150
22.5400944067753,150,153,151
22.55,150,153,151
22.55000000000019,150,153,151
22.55000000000019,150,153,151
22.56,150,153,151
22.57,150,153,151
22.58,150,153,151
22.5850944079238,150,153,151
22.5850944079238,150,154,152
22.59,150,154,152
22.6,150,154,152
22.60000000000019,150,154,152
22.60000000000019,150,154,152
22.61,150,154,152
22.62,150,154,152
22.63,150,154,152
22.64,150,154,152
22.65,150,154,152
22.65000000000019,150,154,152
22.65000000000019,150,154,152
22.66,150,154,152
22.67,150,154,152
22.68,150,154,152
22.69,150,154,152
22.7,150,154,152
22.70000000000019,150,154,152
22.70000000000019,150,154,152
22.71,150,154,152
22.72,150,154,152
22.73,150,154,152
22.74,150,154,152
22.75,150,154,152
22.75000000000019,150,154,152
22.75000000000019,150,154,152
22.76,150,154,152
22.77,150,154,152
22.78,150,154,152
22.79,150,154,152
22.8,150,154,152
22.80000000000019,150,154,152
22.80000000000019,150,154,152
22.81,150,154,152
22.82,150,154,152
22.83,150,154,152
22.84,150,154,152
22.85,150,154,152
22.85000000000019,150,154,152
22.85000000000019,150,154,152
22.86,150,154,152
22.87,150,154,152
22.88,150,154,152
22.89,150,154,152
22.9,150,154,152
22.90000000000019,150,154,152
22.90000000000019,150,154,152
22.91,150,154,152
22.92,150,154,152
22.93,150,154,152
22.94,150,154,152
22.95,150,154,152
22.95000000000019,150,154,152
22.95000000000019,150,154,152
22.96,150,154,152
22.97,150,154,152
22.98,150,154,152
22.99,150,154,152
23,150,154,152
23,150,154,152
23.00000000000019,150,154,152
23.00000000000019,150,154,152
23.01,150,154,152
23.02,150,154,152
23.03,150,154,152
23.04,150,154,152
23.05,150,154,152
23.05000000000019,150,154,152
23.05000000000019,150,154,152
23.06,150,154,152
23.07,150,154,152
23.08,150,154,152
23.09,150,154,152
23.1,150,154,152
23.10000000000019,150,154,152
23.10000000000019,150,154,152
23.11,150,154,152
23.12,150,154,152
23.13,150,154,152
23.14,150,154,152
23.15,150,154,152
23.15000000000019,150,154,152
23.15000000000019,150,154,152
23.16,150,154,152
23.17,150,154,152
23.18,150,154,152
23.19,150,154,152
23.2,150,154,152
23.20000000000019,150,154,152
23.20000000000019,150,154,152
23.21,150,154,152
23.22,150,154,152
23.23,150,154,152
23.24,150,154,152
23.25,150,154,152
23.2500000000002,150,154,152
23.2500000000002,150,154,152
23.26,150,154,152
23.27,150,154,152
23.28,150,154,152
23.29,150,154,152
23.3,150,154,152
23.3000000000002,150,154,152
23.3000000000002,150,154,152
23.31,150,154,152
23.32,150,154,152
23.33,150,154,152
23.34,150,154,152
23.35,150,154,152
23.3500000000002,150,154,152
23.3500000000002,150,154,152
23.36,150,154,152
23.37,150,154,152
23.38,150,154,152
23.39,150,154,152
23.4,150,154,152
23.4000000000002,150,154,152
23.4000000000002,150,154,152
23.41,150,154,152
23.42,150,154,152
23.43,150,154,152
23.44,150,154,152
23.45,150,154,152
23.4500000000002,150,154,152
23.4500000000002,150,154,152
23.46,150,154,152
23.47,150,154,152
23.48,150,154,152
23.49,150,154,152
23.5,150,154,152
23.5000000000002,150,154,152
23.5000000000002,150,154,152
23.51,150,154,152
23.52,150,154,152
23.53,150,154,152
23.54,150,154,152
23.55,150,154,152
23.5500000000002,150,154,152
23.5500000000002,150,154,152
23.56,150,154,152
23.57,150,154,152
23.58,150,154,152
23.59,150,154,152
23.6,150,154,152
23.6000000000002,150,154,152
23.6000000000002,150,154,152
23.61,150,154,152
23.62,150,154,152
23.63,150,154,152
23.64,150,154,152
23.65,150,154,152
23.6500000000002,150,154,152
23.6500000000002,150,154,152
23.66,150,154,152
23.67,150,154,152
23.68,150,154,152
23.69,150,154,152
23.7,150,154,152
23.7000000000002,150,154,152
23.7000000000002,150,154,152
23.71,150,154,152
23.72,150,154,152
23.73,150,154,152
23.74,150,154,152
23.75,150,154,152
23.7500000000002,150,154,152
23.7500000000002,150,154,152
23.76,150,154,152
23.77,150,154,152
23.78,150,154,152
23.79,150,154,152
23.8,150,154,152
23.8000000000002,150,154,152
23.8000000000002,150,154,152
23.81,150,154,152
23.82,150,154,152
23.83,150,154,152
23.84,150,154,152
23.85,150,154,152
23.8500000000002,150,154,152
23.8500000000002,150,154,152
23.86,150,154,152
23.87,150,154,152
23.88,150,154,152
23.89,150,154,152
23.9,150,154,152
23.9000000000002,150,154,152
23.9000000000002,150,154,152
23.91,150,154,152
23.92,150,154,152
23.93,150,154,152
23.94,150,154,152
23.95,150,154,152
23.95000000000021,150,154,152
23.95000000000021,150,154,152
23.96,150,154,152
23.97,150,154,152
23.98,150,154,152
23.99,150,154,152
24,150,154,152
24,150,154,152
24.00000000000021,150,154,152
24.00000000000021,150,154,152
24.01,150,154,152
24.02,150,154,152
