"time","modC.cont_last","modC.d_interbeat","modC.delay_sa_v.d_delay","monC.d_interbeat","monC.d_sinus_sinus","$whenCondition4","modC.delay_sa_v.delay_passed","modC.inp","modC.outp","modC.pace_av.outp","modC.pace_av.reset","modC.refrac_av.refrac_passed","monC.av_contraction","monC.outp","monC.refrac_passed","monC.sinus_contraction","modC.delay_sa_v.inp","modC.delay_sa_v.outp","modC.pace_av.inp","modC.refrac_av.inp","modC.refrac_av.outp","monC.inp"
30.9500000000003,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.952,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.954,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.956,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.958,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.95993007000163,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.95993007000163,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.96,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.962,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.964,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.9640000001369,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.9640000001369,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.966,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.968,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.97,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.972,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.974,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.976,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.978,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.98,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.982,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.984,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.986,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.988,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.99,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.992,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.994,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.996,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.998,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.99999999999992,30.73993006987963,0.4422838313914781,0.1399300667051848,0.4422838313914781,0.3999999999999986,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30.99999999999992,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
31,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.00000000000031,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.00000000000031,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.002,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.004,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.006,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.008,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.01,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.012,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.014,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.016,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.018,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.02,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.022,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.024,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.026,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.028,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.03,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.032,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.034,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.036,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.038,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.04,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.042,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.044,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.046,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.048,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.05,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.05000000000031,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.05000000000031,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.052,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.054,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.056,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.058,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.06,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.062,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.064,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.066,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.068,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.07,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.072,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.074,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.076,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.078,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.08,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.082,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.084,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.086,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.088,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.09,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.092,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.094,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.096,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.098,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.1,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.10000000000031,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.10000000000031,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.102,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.104,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.106,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.108,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.11,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.112,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.114,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.116,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.118,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.12,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.122,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.124,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.126,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.128,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.13,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.132,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.134,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.136,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.138,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.14,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.142,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.144,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.146,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.148,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.15,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.15000000000031,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.15000000000031,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.152,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.154,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.156,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.158,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.16,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.162,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.16333381835184,30.73993006987963,0.4422838313914781,0.1633338151346742,0.4422838313914781,0.3999999999999986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.16333381835184,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.164,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.166,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.168,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.17,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.172,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.174,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.176,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.178,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.18,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.182,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.184,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.186,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.188,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.19,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.192,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.194,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.196,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.198,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.19999999999992,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.19999999999992,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
31.2,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.20000000000002,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.20000000000002,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.20000000000031,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.20000000000031,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.202,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.204,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.206,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.208,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.21,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.212,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.214,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.216,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.218,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.22,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.222,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.224,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.226,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.228,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.23,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.232,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.234,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.236,31.16333381835184,0.423403748472218,0.1633338151346742,0.423403748472218,0.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
