"time","sAc.con.concentration","sNe.con.concentration","vNe.con.concentration","wNe.con.concentration","baro.broad.xbroad","blood.vessel.pressure","lung.resp.phase","lung.signal.activation","sNeRelease.inhibition_signal","sym.signal.activation","heart.contraction.T","baro.signal.activation","para.signal.activation"
0.342,0.3073685745621554,0.1272157900876499,0.1237620386521816,0.1315257690972405,78.26376145671141,144.4605171662192,-0.5117430001143449,0.1453376352138631,96.94626511809021,0,1,78.26376145671141,96.94626511809021
0.343,0.3073644880227476,0.1272351314930854,0.1237725738936982,0.1315580459482593,78.17421249217665,144.3577519497707,-0.5130918999495547,0.1447844600750933,96.8187425304701,0,1,78.17421249217665,96.8187425304701
0.344,0.307360482493737,0.1272544632302446,0.1237831065017348,0.1315903147310778,78.08463949905293,144.2550617235984,-0.5144395337815064,0.1442321613953573,96.69128454506941,0,1,78.08463949905293,96.69128454506941
0.345,0.3073565564390909,0.1272737853039606,0.1237936364769498,0.1316225754477128,77.99504297405518,144.1524464311345,-0.5157858982850474,0.1436807405373973,96.56389169262529,0,1,77.99504297405518,96.56389169262529
0.346,0.3073527083646116,0.1272930977190637,0.1238041638200014,0.1316548281001806,77.90542341371537,144.049906015857,-0.5171309901381571,0.1431301988617893,96.43656450290349,0,1,77.90542341371537,96.43656450290349
0.347,0.307348936817937,0.1273124004803821,0.1238146885315474,0.1316870726904973,77.81578131437348,143.9474404212898,-0.5184748060219552,0.1425805377269403,96.30930350469093,0,1,77.81578131437348,96.30930350469093
0.348,0.3073452403885398,0.1273316935927413,0.1238252106122458,0.1317193092206779,77.72611717216853,143.8450495910028,-0.5198173426207094,0.1420317584890844,96.18210922578791,0,1,77.72611717216853,96.18210922578791
0.349,0.3073416161230785,0.1273509770609589,0.1238357300627529,0.1317515376927339,77.63643148302863,143.7427334686187,-0.5211585966218443,0.1414838625022799,96.05498219299977,0,1,77.63643148302863,96.05498219299977
0.35,0.3073380635410706,0.1273702508898581,0.123846246883727,0.1317837581086814,77.54672474266143,143.6404919977952,-0.5224985647159488,0.1409368511184056,95.92792293212865,0,1,77.54672474266143,95.92792293212865
0.351,0.3073345813371991,0.127389515084257,0.1238567610758252,0.131815970470534,77.45699744654333,143.53832512224,-0.523837243596785,0.1403907256871577,95.8009319679641,0,1,77.45699744654333,95.8009319679641
0.352,0.3073311681537959,0.1274087696489707,0.1238672726397045,0.1318481747803046,77.36725008990902,143.4362327857067,-0.5251746299612956,0.1398454875560465,95.67400982427409,0,1,77.36725008990902,95.67400982427409
0.353,0.3073278226680622,0.1274280145888118,0.1238777815760218,0.1318803710400056,77.27748316774087,143.3342149319952,-0.526510720509613,0.1393011380703929,95.54715702379579,0,1,77.27748316774087,95.54715702379579
0.354,0.3073245435920685,0.1274472499085901,0.1238882878854337,0.1319125592516487,77.18769717475813,143.232271504951,-0.5278455119450663,0.1387576785733251,95.42037408822617,0,1,77.18769717475813,95.42037408822617
0.355,0.3073213296727545,0.1274664756131135,0.1238987915685967,0.1319447394172453,77.09789260540676,143.1304024484658,-0.5291790009741906,0.1382151104057753,95.2936615382134,0,1,77.09789260540676,95.2936615382134
0.356,0.3073181796919291,0.1274856917071867,0.1239092926261672,0.131976911538806,77.00806995384868,143.0286077064769,-0.5305111843067341,0.1376734349064767,95.16701989334751,0,1,77.00806995384868,95.16701989334751
0.357,0.3073150924662705,0.1275048981956121,0.1239197910588013,0.132009075618341,76.91822971395109,142.9268872229677,-0.5318420586556667,0.1371326534119596,95.04044967215128,0,1,76.91822971395109,95.04044967215128
0.358,0.3073120659936664,0.1275240950832013,0.1239302868671561,0.1320412316578641,76.82837237927619,142.8252409417994,-0.5331716207371886,0.1365927672565486,94.91395139207138,0,1,76.82837237927619,94.91395139207138
0.359,0.3073090990116686,0.1275432823747537,0.1239407800518878,0.1320733796593851,76.73849844306537,142.7236688070177,-0.5344998672707373,0.1360537777723592,94.78752556946394,0,1,76.73849844306537,94.78752556946394
0.36,0.3073061908044395,0.1275624600750591,0.1239512706136514,0.1321055196249106,76.64860839822498,142.6221707628153,-0.5358267949789967,0.1355156862892942,94.66117271958164,0,1,76.64860839822498,94.66117271958164
0.361,0.3073033402287802,0.1275816281889113,0.1239617585531023,0.1321376515564492,76.55870273732123,142.5207467533395,-0.5371524005879043,0.1349784941350411,94.53489335657049,0,1,76.55870273732123,94.53489335657049
0.362,0.3073005461701911,0.1276007867211015,0.123972243870896,0.1321697754560087,76.46878195257429,142.4193967227826,-0.5384766808266601,0.134442202635068,94.40868799346576,0,1,76.46878195257429,94.40868799346576
0.363,0.3072978075428721,0.1276199356764184,0.1239827265676877,0.1322018913255965,76.37884653584881,142.3181206153812,-0.5397996324277345,0.1339068131126208,94.28255714218413,0,1,76.37884653584881,94.28255714218413
0.364,0.3072951232897225,0.1276390750596485,0.1239932066441325,0.1322339991672195,76.28889697864338,142.2169183754169,-0.5411212521268758,0.13337232688872,94.15650131351487,0,1,76.28889697864338,94.15650131351487
0.365,0.307292492382341,0.1276582048755754,0.1240036841008852,0.1322660989828842,76.19893377207964,142.115789947216,-0.5424415366631187,0.1328387452821572,94.03052101711043,0,1,76.19893377207964,94.03052101711043
0.366,0.3072899138210256,0.1276773251289808,0.1240141589386006,0.1322981907745961,76.10895740689163,142.0147352751493,-0.5437604827787924,0.1323060696094921,93.90461676147758,0,1,76.10895740689163,93.90461676147758
0.367,0.3072873863663799,0.1276964358246477,0.1240246311579336,0.1323302745443624,76.01896837341486,141.9137543035748,-0.5450780872195286,0.1317743011850488,93.77878905396804,0,1,76.01896837341486,93.77878905396804
0.368,0.3072849083840414,0.1277155369673631,0.1240351007595401,0.1323623502941918,75.92896716157468,141.8128469768046,-0.5463943467342691,0.131243441320913,93.65303840076858,0,1,75.92896716157468,93.65303840076858
0.369,0.3072824794720959,0.1277346285618934,0.1240455677440731,0.1323944180260856,75.83895426086968,141.7120132394533,-0.5477092580752745,0.1307134913269289,93.52736530688574,0,1,75.83895426086968,93.52736530688574
0.37,0.3072800986738261,0.1277537106130113,0.1240560321121869,0.132426477742048,75.7489301603643,141.6112530360551,-0.5490228179981318,0.1301844525106952,93.40177027614037,0,1,75.7489301603643,93.40177027614037
0.3700000000520028,0.3072800986737036,0.1277537106140033,0.124056032112731,0.132426477743715,75.74893015568223,141.6112530308172,-0.5490228180664054,0.1301844524832073,93.40177026961081,0,1,75.74893015568223,93.40177026961081
0.3700000000520028,0.3072800986737036,0.1277537106140033,0.124056032112731,0.132426477743715,75.74893015568223,141.6112530308172,-0.5490228180664054,0.1301844524832073,93.40177026961081,0,1,75.74893015568223,93.40177026961081
0.371,0.3072777658862627,0.1277727831255638,0.1240664938645355,0.1324585294440826,75.65889534868423,141.5105663100254,-0.5503350232617623,0.1296563261775626,93.27625381116506,0,1,75.65889534868423,93.27625381116506
0.372,0.3072754791043704,0.1277918461052926,0.1240769530019259,0.1324905731346618,75.56885031396736,141.4099529952114,-0.5516458706284302,0.1291291136306304,93.15081641335506,0,1,75.56885031396736,93.15081641335506
0.373,0.3072732369582373,0.1278108995594097,0.124087409525339,0.1325226088167912,75.47879554347136,141.3094130076485,-0.5529553568637499,0.1286028161707432,93.0254585824588,0,1,75.47879554347136,93.0254585824588
0.374,0.3072710393518344,0.1278299434884419,0.1240978634348472,0.132554636490692,75.38873152245232,141.2089463412253,-0.554263478736694,0.1280774350964875,92.90018081540484,0,1,75.38873152245232,92.90018081540484
0.375,0.3072688846853531,0.1278489779011303,0.1241083147316497,0.1325866561600388,75.29865873563443,141.1085528945018,-0.5555702330196022,0.127552971704189,92.77498360784661,0,1,75.29865873563443,92.77498360784661
0.376,0.307266773280494,0.1278680027957483,0.1241187634155098,0.1326186678241059,75.20857766711249,141.0082326875232,-0.556875616488188,0.1270294272879089,92.64986745406253,0,1,75.20857766711249,92.64986745406253
0.377,0.3072647030428446,0.1278870181840232,0.1241292094880372,0.1326506714878255,75.1184888021139,140.9079855842556,-0.5581796259215475,0.1265068031394411,92.52483284880525,0,1,75.1184888021139,92.52483284880525
0.378,0.3072626744051477,0.1279060240635919,0.1241396529489078,0.1326826671502041,75.02839262565625,140.8078116121211,-0.559482258102167,0.1259851005483087,92.39988028589559,0,1,75.02839262565625,92.39988028589559
0.379,0.3072606853682387,0.1279250204460345,0.1241500937997121,0.1327146548161147,74.9382896232969,140.7077106368652,-0.5607835098159312,0.125464320801761,92.27501025901012,0,1,74.9382896232969,92.27501025901012
0.38,0.3072587364188775,0.1279440073286089,0.1241605320400735,0.1327466344844036,74.84818027988659,140.6076826902948,-0.5620833778521306,0.1249444651847702,92.15022326037669,0,1,74.84818027988659,92.15022326037669
0.381,0.3072568259164108,0.1279629847213342,0.1241709676713691,0.1327786061592901,74.7580650806343,140.5077276563457,-0.5633818590034703,0.1244255349800284,92.02551978189244,0,1,74.7580650806343,92.02551978189244
0.382,0.3072549534900607,0.1279819526264748,0.1241814006939103,0.1328105698417276,74.66794451065128,140.4078455087878,-0.564678950066077,0.1239075314679443,91.9009003146477,0,1,74.66794451065128,91.9009003146477
0.383,0.3072531184309822,0.1280009110483595,0.1241918311082919,0.1328425255335388,74.57781905428416,140.3080361974756,-0.5659746478395076,0.12339045592664,91.77636534822996,0,1,74.57781905428416,91.77636534822996
0.384,0.307251319965055,0.1280198599919062,0.1242022589151903,0.1328744732367959,74.48768919568325,140.2082996654729,-0.5672689491267565,0.1228743096319481,91.65191537132118,0,1,74.48768919568325,91.65191537132118
0.385,0.3072495571940942,0.1280387994631524,0.1242126841154364,0.1329064129540443,74.39755541869548,140.1086358429376,-0.5685618507342639,0.1223590938574082,91.52755087158812,0,1,74.39755541869548,91.52755087158812
0.386,0.307247829450809,0.1280577294660522,0.1242231067095733,0.1329383446869484,74.30741820603581,140.0090446840467,-0.5698533494719238,0.121844809874264,91.40327233481723,0,1,74.30741820603581,91.40327233481723
0.387,0.3072461359798212,0.1280766500053541,0.124233526698254,0.1329702684375084,74.21727803916538,139.9095261338138,-0.5711434421530912,0.1213314589514602,91.27908024479046,0,1,74.21727803916538,91.27908024479046
0.388,0.3072444760796788,0.1280955610862198,0.1242439440821896,0.133002184207903,74.12713539858805,139.8100801326024,-0.5724321255945909,0.1208190423556391,91.15497508359843,0,1,74.12713539858805,91.15497508359843
0.389,0.307242849087848,0.128114462714109,0.1242543588621331,0.1330340920004394,74.03699076380465,139.7107066174196,-0.5737193966167243,0.1203075613511377,91.0309573315954,0,1,74.03699076380465,91.0309573315954
0.39,0.3072412542192868,0.1281333548935433,0.1242647710387055,0.1330659918170198,73.94684461301146,139.6114055358372,-0.5750052520432786,0.1197970171999845,90.90702746708702,0,1,73.94684461301146,90.90702746708702
0.391,0.3072396907406222,0.12815223762944,0.1242751806125834,0.1330978836597176,73.85669742317332,139.512176830971,-0.5762896887015329,0.1192874111618966,90.7831859664098,0,1,73.85669742317332,90.7831859664098
0.392,0.307238158330926,0.1281711109262438,0.124285587584383,0.13312976753042,73.76654967025401,139.4130204518177,-0.5775727034222676,0.1187787444942761,90.65943330417512,0,1,73.76654967025401,90.65943330417512
0.393,0.3072366567082436,0.1281899747883551,0.1242959919547145,0.1331616434309968,73.67640182952782,139.3139363479295,-0.5788542930397714,0.1182710184522074,90.53576995359752,0,1,73.67640182952782,90.53576995359752
0.394,0.3072351849975623,0.1282088292208532,0.1243063937242754,0.1331935113635849,73.58625437594313,139.2149244604029,-0.5801344543918494,0.1177642342884542,90.41219638687734,0,1,73.58625437594313,90.41219638687734
0.395,0.3072337425989233,0.1282276742285028,0.1243167928937228,0.1332253713301974,73.4961077840662,139.115984734256,-0.5814131843198306,0.1172583932534559,90.28871307514399,0,1,73.4961077840662,90.28871307514399
0.396,0.3072323289123681,0.128246509816068,0.1243271894637137,0.1332572233328473,73.40596252788596,139.017117114507,-0.5826904796685761,0.1167534965953251,90.16532048825462,0,1,73.40596252788596,90.16532048825462
0.397,0.3072309433379379,0.1282653359883135,0.1243375834349051,0.1332890673735475,73.31581908072606,138.9183215461743,-0.5839663372864865,0.116249545559844,90.0420190947046,0,1,73.31581908072606,90.0420190947046
0.398,0.3072295852756741,0.1282841527500036,0.1243479748079542,0.1333209034543113,73.22567791520257,138.8195979742758,-0.5852407540255101,0.1157465413904616,89.91880936158594,0,1,73.22567791520257,89.91880936158594
0.399,0.3072282541256181,0.1283029601059029,0.124358363583518,0.1333527315771515,73.1355395032032,138.7209463438298,-0.5865137267411501,0.115244485328291,89.79569175456828,0,1,73.1355395032032,89.79569175456828
0.4,0.3072249169494601,0.1283217737727507,0.1243687576198053,0.1333845517459808,73.04540431587299,138.6223665472967,-0.5877852522924731,0.1147433786121054,89.67266673788656,0,1,73.04540431587299,89.67266673788656
0.401,0.3072201008406897,0.1283405896753844,0.124379154881719,0.1334163639569364,72.9552728217798,138.5238586903558,-0.5890553275421161,0.1142432224783358,89.54973477242946,0,1,72.9552728217798,89.54973477242946
0.402,0.3072138351934395,0.1283594077369295,0.1243895553301516,0.1334481682119349,72.86514549170268,138.4254227211729,-0.5903239493562945,0.1137440181610678,89.42689632073919,0,1,72.86514549170268,89.42689632073919
0.403,0.3072028822603953,0.1283782536105138,0.1243999717886981,0.1334799645252882,72.77502280210206,138.3270582498526,-0.5915911146048104,0.1132457668920384,89.30415185063087,0,1,72.77502280210206,89.30415185063087
0.404,0.3071888158757111,0.1283971148264275,0.124410398023947,0.1335117528900394,72.68490522164372,138.228765465919,-0.5928568201610592,0.1127484699006331,89.1815018211356,0,1,72.68490522164372,89.1815018211356
0.405,0.307169688948765,0.1284160076020878,0.1244208421521522,0.1335435333102973,72.59479321198421,138.1305442581582,-0.5941210629020386,0.1122521284138828,89.05894668332884,0,1,72.59479321198421,89.05894668332884
