"time","blood.vessel.pressure","cNeAmount.con.concentration","lung.r","vNeAmount.con.concentration","baro.signal.activation","cNeEmit.trigger.activation","para.signal.activation","heart.tlast","symp.signal.activation"
0.525,95.38259723064556,0.01922815909992456,0.6500000000000011,0.06540288630052825,0.8635434307300182,0.2596415909916731,0.04205585685575643,0,0.2596415909916731
0.526,95.34731624500503,0.01921854742351434,0.6502857142857154,0.06547016803539972,0.8628523740455184,0.2601940003521925,0.04202129722422494,0,0.2601940003521925
0.527,95.3120469083853,0.01920894055173931,0.6505714285714297,0.06553741613782492,0.8621615468416102,0.2607462255613625,0.04198673732666475,0,0.2607462255613625
0.528,95.27678921798636,0.01919933848219761,0.6508571428571439,0.06560463062461688,0.8614709490624282,0.2612982666652819,0.04195217718407735,0,0.2612982666652819
0.529,95.2415431710084,0.01918974121248856,0.6511428571428582,0.0656718115125802,0.8607805806521104,0.2618501237100492,0.04191761681749441,0,0.2618501237100492
0.53,95.20630876465162,0.01918014874021273,0.6514285714285725,0.06573895881851104,0.8600904415547947,0.2624017967417646,0.04188305624797763,0,0.2624017967417646
0.531,95.17108599611642,0.01917056106297186,0.6517142857142868,0.06580607255919711,0.8594005317146221,0.2629532858065278,0.04184849549661872,0,0.2629532858065278
0.532,95.13587486260909,0.01916097817837339,0.6520000000000011,0.0658731527513864,0.8587108510758494,0.263504590950347,0.04181393458454383,0,0.263504590950347
0.533,95.10067536132718,0.01915140008401914,0.6522857142857154,0.06594019941186612,0.8580213995825609,0.2640557122193714,0.04177937353290206,0,0.2640557122193714
0.534,95.06548748947019,0.01914182677751358,0.6525714285714297,0.06600721255740506,0.8573321771788782,0.2646066496597209,0.04174481236287365,0,0.2646066496597209
0.535,95.03031124423903,0.01913225825646337,0.6528571428571439,0.06607419220475652,0.8566431838089513,0.2651574033174955,0.04171025109566961,0,0.2651574033174955
0.536,94.99514662283475,0.01912269451847641,0.6531428571428582,0.06614113837066524,0.8559544194169316,0.2657079732387952,0.04167568975253054,0,0.2657079732387952
0.537,94.95999362245854,0.0191131355611618,0.6534285714285726,0.06620805107186753,0.8552658839469729,0.2662583594697202,0.04164112835472659,0,0.2662583594697202
0.538,94.92485224031169,0.01910358138212984,0.6537142857142868,0.06627493032509123,0.8545775773432307,0.2668085620563709,0.0416065669235574,0,0.2668085620563709
0.539,94.8897224735956,0.01909403197899205,0.6540000000000011,0.06634177614705576,0.853889499549862,0.2673585810448483,0.04157200548035195,0,0.2673585810448483
0.54,94.85460431951174,0.01908448734936116,0.6542857142857154,0.06640858855447204,0.8532016505110254,0.2679084164812543,0.04153744404646854,0,0.2679084164812543
0.541,94.81949777526174,0.01907494749085108,0.6545714285714297,0.06647536756404249,0.8525140301708816,0.2684580684116903,0.04150288264329471,0,0.2684580684116903
0.542,94.78440283804738,0.01906541240107699,0.6548571428571439,0.06654211319246114,0.8518266384735937,0.2690075368822578,0.04146832129224719,0,0.2690075368822578
0.543,94.74931950507047,0.01905588207765523,0.6551428571428582,0.06660882545641349,0.8511394753633251,0.2695568219390601,0.04143376001477173,0,0.2695568219390601
0.544,94.71424777353303,0.01904635651820336,0.6554285714285726,0.06667550437257662,0.8504525407842434,0.2701059236281984,0.04139919883234317,0,0.2701059236281984
0.545,94.67918764063711,0.01903683572034015,0.6557142857142868,0.06674214995761908,0.8497658346805157,0.2706548419957763,0.04136463776646521,0,0.2706548419957763
0.546,94.64413910358489,0.01902731968168558,0.6560000000000011,0.06680876222820108,0.8490793569963114,0.2712035770878972,0.04133007683867043,0,0.2712035770878972
0.547,94.60910215957874,0.01901780839986084,0.6562857142857154,0.06687534120097421,0.8483931076758037,0.2717521289506635,0.04129551607052023,0,0.2717521289506635
0.548,94.57407680581942,0.01900830187248542,0.6565714285714297,0.06694188689260218,0.8477070866631328,0.2723004976302054,0.04126095548360335,0,0.2723004976302054
0.549,94.53906303950872,0.0189988000971815,0.656857142857144,0.06700839931972957,0.8470212939024592,0.2728486831726387,0.04122639509953789,0,0.2728486831726387
0.55,94.50406085785089,0.01898930307157677,0.6571428571428582,0.06707487849896274,0.8463357293379918,0.2733966856240421,0.04119183493997235,0,0.2733966856240421
0.551,94.4690702580486,0.0189798107932971,0.6574285714285726,0.06714132444692041,0.8456503929139078,0.2739445050305217,0.04115727502658236,0,0.2739445050305217
0.552,94.4340912373047,0.0189703232599696,0.6577142857142868,0.06720773718021289,0.8449652845743871,0.2744921414381828,0.041122715381072,0,0.2744921414381828
0.553,94.39912379282204,0.01896084046922257,0.6580000000000011,0.0672741167154421,0.8442804042636098,0.2750395948931323,0.04108815602517355,0,0.2750395948931323
0.554,94.3641679218037,0.01895136241868553,0.6582857142857154,0.06734046306920144,0.8435957519257602,0.2755868654414758,0.04105359698064769,0,0.2755868654414758
0.555,94.32922362145284,0.01894188910598917,0.6585714285714297,0.06740677625807595,0.8429113275050231,0.2761339531293199,0.04101903826928317,0,0.2761339531293199
0.556,94.2942908889727,0.01893242052876541,0.658857142857144,0.06747305629864223,0.842227130945585,0.2766808580027714,0.04098447991289684,0,0.2766808580027714
0.5570000000000001,94.25936972156664,0.01892295668464739,0.6591428571428583,0.06753930320746841,0.8415431621916344,0.2772275801079376,0.04094992193333354,0,0.2772275801079376
0.5580000000000001,94.22446011643818,0.01891349757126941,0.6594285714285726,0.06760551700111422,0.8408594211873622,0.2777741194909251,0.0409153643524661,0,0.2777741194909251
0.5590000000000001,94.18956207079087,0.01890404318626702,0.6597142857142868,0.06767169769613096,0.8401759078769601,0.2783204761978421,0.04088080719219513,0,0.2783204761978421
0.5600000000000001,94.15467558182846,0.01889459352727695,0.6600000000000011,0.06773784530906152,0.8394926222046227,0.2788666502747954,0.04084625047444906,0,0.2788666502747954
0.5610000000000001,94.11980064675473,0.01888514859193712,0.6602857142857154,0.06780395985644025,0.8388095641145455,0.2794126417678937,0.040811694221184,0,0.2794126417678937
0.5620000000000001,94.08493726277366,0.0188757083778867,0.6605714285714297,0.06787004135479323,0.8381267335509275,0.2799584507232439,0.04077713845438375,0,0.2799584507232439
0.5629999999999999,94.05008542708924,0.01886627288276602,0.6608571428571439,0.06793608982063798,0.8374441304579667,0.2805040771869552,0.0407425831960595,0,0.2805040771869552
0.5639999999999999,94.01524513690362,0.01885684210421393,0.6611428571428583,0.06800210527050259,0.8367617547798253,0.281049521205168,0.04070802846824844,0,0.281049521205168
0.5649999999999999,93.98041638940808,0.01884741603985597,0.6614285714285726,0.06806808772100832,0.8360796064604499,0.2815947828241959,0.04067347429300655,0,0.2815947828241959
0.5659999999999999,93.94559918181834,0.01883799468735111,0.6617142857142868,0.06813403718854232,0.83539768544427,0.2821398620899683,0.04063892069243615,0,0.2821398620899683
0.5669999999999999,93.9107935113385,0.01882857804434407,0.6620000000000011,0.06819995368959167,0.8347159916754848,0.2826847590486005,0.04060436768865758,0,0.2826847590486005
0.5679999999999999,93.87599937517282,0.01881916610848071,0.6622857142857154,0.06826583724063513,0.8340345250982971,0.2832294737462062,0.04056981530381844,0,0.2832294737462062
0.569,93.84121677052566,0.01880975887740812,0.6625714285714297,0.06833168785814323,0.8333532856569101,0.2837740062289008,0.04053526356009331,0,0.2837740062289008
0.57,93.80644569460142,0.01880035634877458,0.6628571428571439,0.06839750555857813,0.8326722732955284,0.2843183565428002,0.04050071247968377,0,0.2843183565428002
0.571,93.77168614460469,0.0187909585202295,0.6631428571428583,0.06846329035839362,0.8319914879583598,0.2848625247340192,0.04046616208481833,0,0.2848625247340192
0.572,93.73693811774004,0.01878156538942355,0.6634285714285726,0.06852904227403532,0.8313109295896112,0.2854065108486749,0.0404316123977523,0,0.2854065108486749
0.573,93.70220161121225,0.01877217695400853,0.6637142857142868,0.06859476132194042,0.8306305981334936,0.2859503149328827,0.04039706344076777,0,0.2859503149328827
0.574,93.66747662222615,0.01876279321163746,0.6640000000000011,0.06866044751853792,0.8299504935342185,0.2864939370327596,0.04036251523617348,0,0.2864939370327596
0.575,93.63276314798665,0.01875341415996454,0.6642857142857154,0.06872610088024836,0.8292706157359987,0.2870373771944228,0.04032796780630476,0,0.2870373771944228
0.576,93.59806118569882,0.01874403979664514,0.6645714285714297,0.0687917214234841,0.8285909646830498,0.2875806354639888,0.04029342117352347,0,0.2875806354639888
0.577,93.56337073256776,0.01873467011933586,0.6648571428571439,0.06885730916464913,0.8279115403195877,0.2881237118875759,0.04025887536021787,0,0.2881237118875759
0.578,93.52869178579871,0.01872530512569442,0.6651428571428583,0.06892286412013916,0.827232342589831,0.2886666065113015,0.04022433038880263,0,0.2886666065113015
0.579,93.49402434259702,0.01871594481337979,0.6654285714285726,0.06898838630634156,0.8265533714379997,0.2892093193812835,0.04018978628171864,0,0.2892093193812835
0.58,93.45936840016806,0.0187065891800521,0.6657142857142868,0.06905387573963541,0.8258746268083147,0.2897518505436405,0.04015524306143301,0,0.2897518505436405
0.581,93.42472395571556,0.01869723822336801,0.6660000000000011,0.06911933243642403,0.8251961086449628,0.2902942000445203,0.04012070075043752,0,0.2902942000445203
0.582,93.390091006446,0.01868789194099236,0.6662857142857154,0.06918475641305359,0.8245178168921862,0.290836367930028,0.04008615937125209,0,0.290836367930028
0.583,93.35546954956554,0.01867855033058975,0.6665714285714297,0.06925014768587186,0.8238397514942198,0.2913783542462757,0.04005161894642231,0,0.2913783542462757
0.584,93.32085958227988,0.01866921338982493,0.666857142857144,0.06931550627122562,0.8231619123952899,0.2919201590393842,0.0400170794985192,0,0.2919201590393842
0.585,93.28626110179498,0.01865988111636382,0.6671428571428583,0.06938083218545336,0.8224842995396268,0.2924617823554725,0.03998254105013964,0,0.2924617823554725
0.586,93.25167410531674,0.01865055350787355,0.6674285714285726,0.06944612544488528,0.8218069128714598,0.2930032242406622,0.03994800362390619,0,0.2930032242406622
0.587,93.21709859005122,0.0186412305620224,0.6677142857142868,0.06951138606584328,0.8211297523350208,0.2935444847410742,0.03991346724246703,0,0.2935444847410742
0.588,93.18253455320459,0.01863191227647986,0.6680000000000011,0.06957661406464108,0.820452817874544,0.2940855639028293,0.03987893192849596,0,0.2940855639028293
0.589,93.14798199198312,0.01862259864891659,0.6682857142857154,0.069641809457584,0.8197761094342647,0.2946264617720484,0.0398443977046922,0,0.2946264617720484
0.59,93.11344090359313,0.01861328967700442,0.6685714285714297,0.06970697226096918,0.81909962695842,0.2951671783948535,0.03980986459378041,0,0.2951671783948535
0.591,93.07891128524112,0.01860398535841638,0.668857142857144,0.06977210249108545,0.8184233703912491,0.2957077138173654,0.03977533261851056,0,0.2957077138173654
0.592,93.04439313413357,0.01859468569082668,0.6691428571428583,0.06983720016421335,0.8177473396769913,0.2962480680857068,0.03974080180165779,0,0.2962480680857068
0.593,93.00988644747719,0.01858539067191071,0.6694285714285726,0.06990226529662516,0.8170715347598897,0.2967882412459991,0.03970627216602251,0,0.2967882412459991
0.594,92.97539122247865,0.01857610029934503,0.6697142857142868,0.06996729790458489,0.8163959555841871,0.2973282333443652,0.03967174373443009,0,0.2973282333443652
0.595,92.94090745634486,0.0185668145708074,0.6700000000000012,0.07003229800434829,0.8157206020941302,0.2978680444269263,0.03963721652973101,0,0.2978680444269263
0.596,92.90643514628269,0.01855753348397676,0.6702857142857154,0.07009726561216283,0.8150454742339646,0.2984076745398061,0.03960269057480055,0,0.2984076745398061
0.597,92.87197428949382,0.01854825703652422,0.6705714285714297,0.07016220074433058,0.8143705719478331,0.2989471237292122,0.03956816589253468,0,0.2989471237292122
0.598,92.83752488318272,0.01853898522612672,0.670857142857144,0.07022710341711309,0.8136958951799338,0.2994863920413092,0.03953364250585625,0,0.2994863920413092
0.599,92.80308692456184,0.0185297180504754,0.6711428571428583,0.07029197364667238,0.8130214438746217,0.3000254795221379,0.03949912043771892,0,0.3000254795221379
0.6,92.76866041083822,0.01852045550725347,0.6714285714285726,0.07035681144922587,0.8123472179761458,0.3005643862178251,0.03946459971109669,0,0.3005643862178251
0.601,92.73424533921902,0.01851119759414532,0.6717142857142868,0.0704216168409829,0.8116732174287562,0.3011031121744986,0.03943008034898804,0,0.3011031121744986
0.602,92.69984170691141,0.01850194430883651,0.6720000000000012,0.07048638983814452,0.8109994421767034,0.3016416574382867,0.03939556237441582,0,0.3016416574382867
0.603,92.66544951112279,0.01849269564901376,0.6722857142857155,0.07055113045690377,0.810325892164242,0.3021800220553169,0.03936104581042734,0,0.3021800220553169
0.604,92.63106874906052,0.01848345161236495,0.6725714285714297,0.07061583871344548,0.809652567335626,0.3027182060717175,0.03932653068009408,0,0.3027182060717175
0.605,92.59669941793209,0.01847421219657912,0.672857142857144,0.07068051462394627,0.8089794676351112,0.3032562095336176,0.0392920170065117,0,0.3032562095336176
0.606,92.56234151494508,0.01846497739934649,0.6731428571428583,0.07074515820457468,0.8083065930069553,0.3037940324871462,0.03925750481279999,0,0.3037940324871462
0.607,92.52799503730716,0.01845574721835845,0.6734285714285726,0.07080976947149101,0.8076339433954181,0.3043316749784317,0.03922299412210273,0,0.3043316749784317
0.608,92.49365998222609,0.01844652165130752,0.6737142857142868,0.0708743484408475,0.8069615187447597,0.3048691370536039,0.03918848495758766,0,0.3048691370536039
0.609,92.45933634690969,0.01843730069588743,0.6740000000000012,0.07093889512878815,0.8062893189992423,0.3054064187587925,0.03915397734244633,0,0.3054064187587925
0.61,92.42502412856589,0.01842808434979305,0.6742857142857155,0.07100340955144879,0.8056173441031298,0.3059435201401269,0.03911947129989409,0,0.3059435201401269
0.611,92.39072332440273,0.01841887261072041,0.6745714285714297,0.07106789172495723,0.8049455940006875,0.3064804412437373,0.03908496685316999,0,0.3064804412437373
0.612,92.35643393162827,0.01840966547636674,0.674857142857144,0.07113234166543295,0.8042740686361822,0.3070171821157538,0.03905046402553665,0,0.3070171821157538
0.613,92.32215594745126,0.01840046294443136,0.6751428571428584,0.07119675938898058,0.8036027679538931,0.307553742802298,0.03901596284028065,0,0.307553742802298
0.614,92.28788936908109,0.01839126501258713,0.6754285714285726,0.07126114491189019,0.8029316918981066,0.3080901233494872,0.03898146332071229,0,0.3080901233494872
0.615,92.25363419372017,0.01838207167849365,0.6757142857142869,0.07132549825054456,0.8022608404129715,0.3086263238035503,0.03894696549015964,0,0.3086263238035503
0.616,92.2193904185758,0.01837288293983673,0.6760000000000013,0.07138981942114306,0.8015902134427347,0.3091623442106392,0.03891246937197792,0,0.3091623442106392
0.617,92.18515804085527,0.01836369879430215,0.6762857142857155,0.07145410843988506,0.8009198109316439,0.3096981846169061,0.0388779749895455,0,0.3096981846169061
0.618,92.15093705776589,0.01835451923957574,0.6765714285714298,0.07151836532296997,0.8002496328239459,0.3102338450685059,0.03884348236626379,0,0.3102338450685059
0.619,92.1167274665149,0.01834534427334329,0.676857142857144,0.07158259008659712,0.7995796790638866,0.3107693256115953,0.0388089915255571,0,0.3107693256115953
0.62,92.08252926431017,0.018336173893298,0.6771428571428584,0.07164678274691419,0.7989099495957245,0.3113046262923223,0.03877450249087312,0,0.3113046262923223
0.621,92.0483424484039,0.01832700809774628,0.6774285714285727,0.07171094331577614,0.7982404443646937,0.3118397471560559,0.03874001528572104,0,0.3118397471560559
0.622,92.0141670159734,0.01831784688396007,0.6777142857142869,0.07177507181227966,0.7975711633143798,0.312374688249485,0.03870552993356741,0,0.312374688249485
0.623,91.98000296422735,0.01830869024964426,0.6780000000000013,0.07183916825249036,0.7969021063890587,0.3129094496187482,0.03867104645792881,0,0.3129094496187482
0.624,91.94585029037447,0.01829953819250375,0.6782857142857156,0.07190323265247385,0.7962332735330061,0.3134440313099851,0.03863656488234434,0,0.3134440313099851
0.625,91.91170899162336,0.01829039071024347,0.6785714285714298,0.07196726502829583,0.7955646646904961,0.3139784333693382,0.03860208523037553,0,0.3139784333693382
0.626,91.87757906518587,0.01828124780061799,0.6788571428571442,0.07203126539567417,0.7948962798058739,0.3145126558428946,0.03856760752560908,0,0.3145126558428946
0.627,91.84346050827394,0.01827210946138263,0.6791428571428585,0.07209523377032172,0.7942281188234863,0.3150466987767409,0.03853313179165412,0,0.3150466987767409
0.628,91.8093533180938,0.01826297569020471,0.6794285714285727,0.07215917016856714,0.7935601816875529,0.3155805622170672,0.03849865805213688,0,0.3155805622170672
0.629,91.77525749185466,0.01825384648479745,0.679714285714287,0.07222307460641797,0.7928924683423595,0.3161142462100124,0.03846418633070844,0,0.3161142462100124
0.63,91.74117302676572,0.01824472184287405,0.6800000000000013,0.07228694709988177,0.7922249787321908,0.3166477508017168,0.03842971665104183,0,0.3166477508017168
0.631,91.70709992003619,0.01823560176214772,0.6802857142857156,0.07235078766496612,0.7915577128013318,0.3171810760383224,0.0383952490368321,0,0.3171810760383224
0.632,91.6730381611341,0.01822648623399809,0.6805714285714299,0.0724145963620135,0.7908906703417102,0.3177142220878578,0.03836078350576282,0,0.3177142220878578
0.633,91.6389877581437,0.01821737526504413,0.6808571428571442,0.07247837314469127,0.7902238515116481,0.3182471888252382,0.03832632009004859,0,0.3182471888252382
0.634,91.60494871209121,0.01820826885612576,0.6811428571428585,0.07254211800711985,0.7895572563305536,0.3187799762365107,0.03829185881642476,0,0.3187799762365107
0.635,91.57092100460929,0.01819916699222907,0.6814285714285728,0.07260583105439669,0.7888908844361462,0.3193125846130745,0.0382573996965334,0,0.3193125846130745
0.636,91.53690463942614,0.01819006967640162,0.681714285714287,0.07266951226518881,0.7882247359010127,0.3198450138984369,0.03822294275925893,0,0.3198450138984369
0.637,91.50289961962319,0.01818097691116221,0.6820000000000014,0.07273316162186472,0.7875588107850086,0.3203772640462911,0.03818848803300306,0,0.3203772640462911
0.638,91.46890593435735,0.01817188868767546,0.6822857142857157,0.07279677918627198,0.786893108873945,0.3209093352295669,0.03815403553533673,0,0.3209093352295669
0.639,91.43492358388004,0.01816280500614625,0.6825714285714299,0.07286036495697638,0.7862276301719796,0.3214412274465186,0.0381195852924987,0,0.3214412274465186
0.64,91.4009525710613,0.0181537258689132,0.6828571428571443,0.07292391891760776,0.7855623747348047,0.3219729406541738,0.03808513733278974,0,0.3219729406541738
0.641,91.36699288572636,0.018144651267696,0.6831428571428586,0.07298744112612814,0.7848973423613866,0.3225044750149424,0.03805069167436539,0,0.3225044750149424
0.642,91.33304452584395,0.01813558120084157,0.6834285714285728,0.07305093159410912,0.7842325330109572,0.3230358305630229,0.03801624834174876,0,0.3230358305630229
0.643,91.29910749531882,0.01812651567152768,0.6837142857142872,0.0731143902993064,0.7835679467595702,0.3235670072391578,0.03798180736411008,0,0.3235670072391578
0.644,91.26518177820205,0.01811745466680259,0.6840000000000015,0.07317781733238203,0.7829035832925614,0.3240980052966649,0.03794736875516802,0,0.3240980052966649
0.645,91.23126736678475,0.01810839818040618,0.6842857142857157,0.07324121273715688,0.7822394424574304,0.3246288248591326,0.03791293253508375,0,0.3246288248591326
0.646,91.19736426958585,0.01809934621925641,0.6845714285714301,0.07330457646520532,0.7815755244210341,0.3251594657946644,0.03787849873668569,0,0.3251594657946644
0.647,91.16347248660531,0.01809029878335325,0.6848571428571444,0.07336790851652734,0.7809118291825781,0.3256899281054861,0.0378440673861839,0,0.3256899281054861
0.648,91.12959201784317,0.01808125587269674,0.6851428571428586,0.07343120889112298,0.7802483567412675,0.3262202117938255,0.03780963850980896,0,0.3262202117938255
0.649,91.09572286329939,0.01807221748728685,0.6854285714285729,0.07349447758899219,0.7795851070963064,0.3267503168619122,0.03777521213381189,0,0.3267503168619122
0.65,91.06186500728883,0.01806318361442247,0.6857142857142873,0.07355771469904289,0.7789220799382305,0.3272802435589117,0.0377407882722408,0,0.3272802435589117
0.651,91.02801843541923,0.0180541542424494,0.6860000000000015,0.07362092030285437,0.7782592749830199,0.3278099921136352,0.0377063669401717,0,0.3278099921136352
0.652,90.99418316631716,0.01804512938645059,0.6862857142857158,0.073684094294846,0.7775966925964318,0.3283395622350734,0.03767194817843195,0,0.3283395622350734
0.653,90.96035919998261,0.01803610904642605,0.6865714285714301,0.0737472366750178,0.7769343327776684,0.3288689539254627,0.03763753201335349,0,0.3288689539254627
0.654,90.9265465364156,0.01802709322237577,0.6868571428571444,0.07381034744336976,0.7762721955259323,0.3293981671870396,0.03760311847128828,0,0.3293981671870396
0.655,90.89274517561611,0.01801808191429975,0.6871428571428586,0.07387342659990187,0.7756102808404237,0.3299272020220444,0.03756870757860817,0,0.3299272020220444
0.656,90.85895509314646,0.01800907510247408,0.6874285714285729,0.07393647428268156,0.7749485882394535,0.3304560588174298,0.03753429934266163,0,0.3304560588174298
0.657,90.82517622411035,0.01800007273452034,0.6877142857142872,0.07399949085835776,0.7742871164451847,0.3309847385970679,0.03749989373928946,0,0.3309847385970679
0.658,90.79140862818844,0.01799107485860737,0.6880000000000015,0.07406247598974855,0.7736258666312326,0.3315132404236704,0.03746549084142969,0,0.3315132404236704
0.659,90.7576523053807,0.01798208147473516,0.6882857142857158,0.07412542967685398,0.772964838796799,0.3320415642994806,0.03743109067553313,0,0.3320415642994806
0.66,90.72390725568718,0.01797309258290374,0.6885714285714301,0.074188351919674,0.7723040329410864,0.3325697102267431,0.03739669326807021,0,0.3325697102267431
0.661,90.69017347910787,0.01796410818311307,0.6888571428571444,0.07425124271820863,0.7716434490632955,0.3330976782077043,0.03736229864553069,0,0.3330976782077043
0.662,90.65645097564274,0.01795512827536318,0.6891428571428586,0.07431410207245785,0.770983087162626,0.3336254682446133,0.03732790683442366,0,0.3336254682446133
0.663,90.62273974529182,0.01794615285965406,0.6894285714285729,0.07437692998242169,0.7703229472382775,0.3341530803397198,0.03729351786127743,0,0.3341530803397198
0.664,90.5890397880551,0.01793718193598571,0.6897142857142872,0.07443972644810017,0.7696630292894486,0.334680514495276,0.03725913175263952,0,0.334680514495276
0.665,90.55535110393258,0.01792821550435813,0.6900000000000015,0.07450249146949323,0.7690033333153368,0.3352077707135359,0.03722474853507645,0,0.3352077707135359
0.666,90.52167369292425,0.01791925356477132,0.6902857142857158,0.07456522504660089,0.7683438593151392,0.3357348489967549,0.03719036823517377,0,0.3357348489967549
0.667,90.48800755503012,0.01791029611722528,0.6905714285714301,0.07462792717942317,0.7676846072880519,0.3362617493471904,0.0371559908795359,0,0.3362617493471904
0.668,90.4543526902502,0.01790134316172001,0.6908571428571444,0.07469059786796005,0.7670255772332707,0.3367884717671015,0.03712161649478608,0,0.3367884717671015
0.669,90.42070897253382,0.01789239459705133,0.6911428571428586,0.07475323782064086,0.7663667666697155,0.3373150182429686,0.03708724500934742,0,0.3373150182429686
0.67,90.38707649986941,0.01788345050189267,0.6914285714285728,0.07481584648675146,0.7657081775246941,0.3378413872345631,0.03705287652623379,0,0.3378413872345631
0.671,90.35345528003359,0.01787451088248778,0.6917142857142872,0.07487842382258571,0.7650498099504218,0.3383675786217319,0.03701851107818403,0,0.3383675786217319
0.672,90.31984531302638,0.01786557573883665,0.6920000000000015,0.07494096982814358,0.7643916639460948,0.338893592406738,0.0369841486918959,0,0.338893592406738
0.673,90.28624659884777,0.0178566450709393,0.6922857142857157,0.07500348450342507,0.7637337395109076,0.3394194285918467,0.03694978939408552,0,0.3394194285918467
0.674,90.25265913749777,0.01784771887879571,0.6925714285714301,0.07506596784843018,0.7630760366440543,0.3399450871793251,0.03691543321148729,0,0.3399450871793251
0.675,90.21908292897635,0.01783879716240589,0.6928571428571443,0.07512841986315891,0.7624185553447275,0.3404705681714423,0.03688108017085381,0,0.3404705681714423
0.676,90.18551797328355,0.01782987992176984,0.6931428571428586,0.07519084054761128,0.7617612956121205,0.3409958715704681,0.03684673029895585,0,0.3409958715704681
0.677,90.15196427041934,0.01782096715688756,0.6934285714285728,0.07525322990178727,0.7611042574454245,0.341520997378675,0.03681238362258216,0,0.341520997378675
0.678,90.11842182038374,0.01781205886775904,0.6937142857142872,0.07531558792568688,0.7604474408438309,0.3420459455983367,0.03677804016853949,0,0.3420459455983367
0.679,90.08489062317675,0.01780315505438429,0.6940000000000015,0.07537791461931012,0.7597908458065299,0.3425707162317283,0.0367436999636524,0,0.3425707162317283
0.68,90.05137050942027,0.01779425558121166,0.6942857142857157,0.07544021093151851,0.759134469000063,0.3430953119472457,0.0367093629027904,0,0.3430953119472457
0.681,90.01786158771165,0.01778536053515056,0.6945714285714299,0.07550247625394617,0.758478312560378,0.3436197310377604,0.0366750290974292,0,0.3436197310377604
0.6820000000000001,89.98436388544482,0.0177764699381241,0.6948571428571443,0.07556471043313145,0.7578223770256667,0.3441439730743499,0.03664069859579099,0,0.3441439730743499
0.6830000000000001,89.95087740261978,0.01776758379013225,0.6951428571428585,0.07562691346907434,0.7571666623951214,0.3446680380592921,0.03660637142477115,0,0.3446680380592921
0.6840000000000001,89.91740213923654,0.01775870209117504,0.6954285714285728,0.07568908536177485,0.7565111686679342,0.3451919259948666,0.03657204761128248,0,0.3451919259948666
0.6850000000000001,89.88393809529509,0.01774982484125245,0.6957142857142872,0.07575122611123294,0.7558558958432957,0.3457156368833548,0.03653772718225511,0,0.3457156368833548
0.6860000000000001,89.85048527079543,0.0177409520403645,0.6960000000000014,0.07581333571744865,0.7552008439203963,0.3462391707270397,0.03650341016463644,0,0.3462391707270397
0.6870000000000001,89.81704366573759,0.01773208368851116,0.6962857142857157,0.07587541418042197,0.754546012898426,0.3467625275282054,0.03646909658539106,0,0.3467625275282054
0.6879999999999999,89.7836132801215,0.01772321978569246,0.69657142857143,0.07593746150015289,0.7538914027765725,0.3472857072891388,0.03643478647150058,0,0.3472857072891388
0.6889999999999999,89.75019411394723,0.01771436033190838,0.6968571428571443,0.07599947767664143,0.7532370135540252,0.3478087100121268,0.03640047984996368,0,0.3478087100121268
0.6899999999999999,89.71678616721474,0.01770550532715894,0.6971428571428585,0.07606146270988758,0.7525828452299707,0.3483315356994591,0.03636617674779589,0,0.3483315356994591
0.6909999999999999,89.68338930701753,0.01769665466564349,0.6974285714285727,0.07612341734049573,0.7519288951887283,0.3488541864453207,0.03633187708848084,0,0.3488541864453207
0.6919999999999999,89.65000359893585,0.0176878083995674,0.6977142857142871,0.07618534120302832,0.7512751647197584,0.3493766612197846,0.03629758095016249,0,0.3493766612197846
0.6929999999999999,89.6166290808769,0.01767896655910681,0.6980000000000013,0.07624723408625247,0.7506216545680579,0.3498989594284958,0.03626328838944074,0,0.3498989594284958
0.694,89.58326575284067,0.01767012914426171,0.6982857142857156,0.07630909599016819,0.7499683647328154,0.3504210810737464,0.03622899943339807,0,0.3504210810737464
0.695,89.54991361482716,0.01766129615503209,0.69857142857143,0.07637092691477548,0.7493152952132194,0.3509430261578299,0.03619471410913343,0,0.3509430261578299
0.696,89.51657266683638,0.01765246759141797,0.6988571428571442,0.07643272686007432,0.7486624460084579,0.3514647946830414,0.0361604324437622,0,0.3514647946830414
0.697,89.48324290886832,0.01764364345341934,0.6991428571428585,0.07649449582606474,0.7480098171177175,0.3519863866516777,0.03612615446441599,0,0.3519863866516777
0.698,89.44992434092299,0.0176348237410362,0.6994285714285727,0.07655623381274673,0.7473574085401851,0.3525078020660368,0.0360918801982427,0,0.3525078020660368
0.699,89.41661696300038,0.01762600845426855,0.6997142857142871,0.07661794082012027,0.7467052202750456,0.3530290409284189,0.03605760967240627,0,0.3530290409284189
0.7,89.38332077510049,0.01761719759311639,0.7000000000000013,0.07667961684818539,0.7460532523214843,0.3535501032411249,0.03602334291408673,0,0.3535501032411249
0.701,89.35003577722333,0.01760839115757972,0.7002857142857156,0.07674126189694207,0.7454015046786856,0.3540709890064577,0.03598907995048004,0,0.3540709890064577
0.702,89.31676184769893,0.01759958905127002,0.7005714285714298,0.07680287664110996,0.7447499749521882,0.3545917001416374,0.0359548207140097,0,0.3545917001416374
0.703,89.28349902394777,0.01759079130383226,0.7008571428571442,0.07686446087317431,0.7440986638773741,0.3551122360600105,0.03592056526105678,0,0.3551122360600105
